ID,MAC_seagrass,NCS_fs1,PHY_mpb
8661,0.00,0,0
8662,0.00,0,0
8663,0.00,0,0
8664,0.00,0,0
8665,0.00,0,0
8666,0.00,0,0
8667,0.00,0,0
8668,0.00,0,0
8669,0.00,0,0
8670,0.00,0,0
8671,0.00,0,0
8672,0.00,0,0
8673,0.00,0,0
8674,0.00,0,0
8675,6666.67,0.1,100
8676,6666.67,0.1,100
8677,6666.67,0.1,100
8678,6666.67,0.1,100
8679,6666.67,0.1,100
8680,4653.05,0.0698,69.7957
8681,6666.67,0.1,100
8682,3174.18,0.0476,47.6126
8683,0.00,0,0
8684,6666.67,0.1,100
8685,6666.67,0.1,100
8686,6666.67,0.1,100
8687,6666.67,0.1,100
8688,6666.67,0.1,100
8689,6666.67,0.1,100
8690,6666.67,0.1,100
8691,6666.67,0.1,100
8692,6666.67,0.1,100
8693,6666.67,0.1,100
8694,5123.65,0.0253,98.0342
8695,6666.67,0.1,100
8696,6666.67,0.1,100
8697,6661.38,0.0996,100
8698,6210.83,0.0692,100
8699,5763.73,0.0391,100
8700,5762.34,0.039,100
8701,5318.96,0.0111,99.8653
8702,4804.64,0.026,92.2116
8703,6666.67,0,100
8704,6666.67,0,100
8705,6666.67,0,100
8706,6666.67,0,100
8707,6666.67,0,100
8708,6666.67,0,100
8709,6666.67,0,100
8710,6666.67,0,100
8711,0.00,0,0
8712,0.00,0,0
8713,0.00,0,0
8714,0.00,0,0
8715,0.00,0,0
8716,0.00,0,0
8717,0.00,0,0
8718,0.00,0,0
8719,0.00,0,0
8720,0.00,0,0
8721,0.00,0,0
8722,0.00,0,0
8723,0.00,0,0
8724,0.00,0,0
8725,0.00,0,0
8726,0.00,0,0
8727,0.00,0,0
8728,0.00,0,0
8729,0.00,0,0
8730,0.00,0,0
8731,0.00,0,0
8732,0.00,0,0
8733,0.00,0,0
8734,0.00,0,0
8735,0.00,0,0
8736,0.00,0,0
8737,0.00,0,0
8738,0.00,0,0
8739,0.00,0,0
8740,0.00,0,0
8741,0.00,0,0
8742,0.00,0,0
8743,0.00,0,0
8744,0.00,0,0
8745,0.00,0,0
8746,0.00,0,0
8747,0.00,0,0
8748,0.00,0,0
8749,0.00,0,0
8750,0.00,0,0
8751,0.00,0,0
8752,0.00,0,0
8753,0.00,0,0
8754,0.00,0,0
8755,0.00,0,0
8756,0.00,0,0
8757,0.00,0,0
8758,0.00,0,0
8759,0.00,0,0
8760,0.00,0,0
8761,0.00,0,0
8762,0.00,0,0
8763,0.00,0,0
8764,0.00,0,0
8765,0.00,0,0
8766,0.00,0,0
8767,0.00,0,0
8768,0.00,0,0
8769,0.00,0,0
8770,0.00,0,0
8771,0.00,0,0
8772,0.00,0,0
8773,0.00,0,0
8774,0.00,0,0
8775,0.00,0,0
8776,0.00,0,0
8777,0.00,0,0
8778,0.00,0,0
8779,0.00,0,0
8780,0.00,0,0
8781,0.00,0,0
8782,0.00,0,0
8783,0.00,0,0
8784,0.00,0,0
8785,0.00,0,0
8786,0.00,0,0
8787,0.00,0,0
8788,0.00,0,0
8789,0.00,0,0
8790,0.00,0,0
8791,0.00,0,0
8792,0.00,0,0
8793,6666.67,0,100
8794,6666.67,0,100
8795,6666.67,0,100
8796,6666.67,0,100
8797,6666.67,0,100
8798,6666.67,0,100
8799,6666.67,0,100
8800,6666.67,0,100
8801,6666.67,0,100
8802,6666.67,0,100
8803,6666.67,0,100
8804,6666.67,0,100
8805,6666.67,0,100
8806,6666.67,0,100
8807,6666.67,0,100
8808,6666.67,0,100
8809,0.00,0,0
8810,0.00,0,0
8811,0.00,0,0
8812,6666.67,0,100
8813,6666.67,0,100
8814,6666.67,0,100
8815,0.00,0,0
8816,0.00,0,0
8817,0.00,0,0
8818,0.00,0,0
8819,0.00,0,0
8820,0.00,0,0
8821,0.00,0,0
8822,0.00,0,0
8823,0.00,0,0
8824,0.00,0,0
8825,0.00,0,0
8826,0.00,0,0
8827,0.00,0,0
8828,0.00,0,0
8829,0.00,0,0
8830,0.00,0,0
8831,0.00,0,0
8832,0.00,0,0
8833,0.00,0,0
8834,0.00,0,0
8835,0.00,0,0
8836,0.00,0,0
8837,0.00,0,0
8838,0.00,0,0
8839,0.00,0,0
8840,0.00,0,0
8841,0.00,0,0
8842,0.00,0,0
8843,0.00,0,0
8844,0.00,0,0
8845,0.00,0,0
8846,0.00,0,0
8847,0.00,0,0
8848,0.00,0,0
8849,0.00,0,0
8850,0.00,0,0
8851,0.00,0,0
8852,0.00,0,0
8853,0.00,0,0
8854,0.00,0,0
8855,0.00,0,0
8856,0.00,0,0
8857,0.00,0,0
8858,0.00,0,0
8859,0.00,0,0
8860,0.00,0,0
8861,6666.67,0.1,100
8862,6666.67,0.1,100
8863,6666.67,0.1,100
8864,6666.67,0.1,100
8865,6666.67,0.1,100
8866,6666.67,0.1,100
8867,6666.67,0.1,100
8868,6666.67,0.1,100
8869,4838.63,0.0726,72.5794
8870,3457.92,0.0519,51.8688
8871,1677.50,0.0252,25.1625
8872,6666.67,0.1,100
8873,6666.67,0.1,100
8874,6666.67,0.1,100
8875,6666.67,0.1,100
8876,6666.67,0.1,100
8877,6666.67,0.1,100
8878,6666.67,0.1,100
8879,6666.67,0.1,100
8880,6645.01,0.0985,100
8881,5394.39,0.0809,80.9158
8882,6666.67,0.1,100
8883,6187.47,0.0677,100
8884,5743.93,0.0377,100
8885,5316.71,0.0112,99.8442
8886,4756.10,0.01,89.3066
8887,2332.99,0.0239,46.1895
8888,6666.67,0,100
8889,6666.67,0,100
8890,6666.67,0,100
8891,6666.67,0,100
8892,6666.67,0,100
8893,6666.67,0,100
8894,6666.67,0,100
8895,6666.67,0,100
8896,0.00,0,0
8897,0.00,0,0
8898,0.00,0,0
8899,0.00,0,0
8900,0.00,0,0
8901,0.00,0,0
8902,0.00,0,0
8903,0.00,0,0
8904,0.00,0,0
8905,0.00,0,0
8906,0.00,0,0
8907,0.00,0,0
8908,0.00,0,0
8909,0.00,0,0
8910,0.00,0,0
8911,0.00,0,0
8912,0.00,0,0
8913,0.00,0,0
8914,0.00,0,0
8915,0.00,0,0
8916,0.00,0,0
8917,0.00,0,0
8918,0.00,0,0
8919,0.00,0,0
8920,0.00,0,0
8921,0.00,0,0
8922,0.00,0,0
8923,0.00,0,0
8924,0.00,0,0
8925,0.00,0,0
8926,0.00,0,0
8927,0.00,0,0
8928,0.00,0,0
8929,0.00,0,0
8930,0.00,0,0
8931,0.00,0,0
8932,0.00,0,0
8933,0.00,0,0
8934,0.00,0,0
8935,0.00,0,0
8936,0.00,0,0
8937,0.00,0,0
8938,0.00,0,0
8939,0.00,0,0
8940,0.00,0,0
8941,0.00,0,0
8942,0.00,0,0
8943,0.00,0,0
8944,0.00,0,0
8945,0.00,0,0
8946,0.00,0,0
8947,0.00,0,0
8948,0.00,0,0
8949,0.00,0,0
8950,0.00,0,0
8951,0.00,0,0
8952,0.00,0,0
8953,0.00,0,0
8954,0.00,0,0
8955,0.00,0,0
8956,0.00,0,0
8957,0.00,0,0
8958,0.00,0,0
8959,0.00,0,0
8960,0.00,0,0
8961,0.00,0,0
8962,0.00,0,0
8963,0.00,0,0
8964,0.00,0,0
8965,0.00,0,0
8966,0.00,0,0
8967,0.00,0,0
8968,0.00,0,0
8969,0.00,0,0
8970,0.00,0,0
8971,0.00,0,0
8972,0.00,0,0
8973,0.00,0,0
8974,0.00,0,0
8975,0.00,0,0
8976,0.00,0,0
8977,6666.67,0,100
8978,6666.67,0,100
8979,6666.67,0,100
8980,6666.67,0,100
8981,6666.67,0,100
8982,6666.67,0,100
8983,6666.67,0,100
8984,6666.67,0,100
8985,6666.67,0,100
8986,6666.67,0,100
8987,6666.67,0,100
8988,6666.67,0,100
8989,6666.67,0,100
8990,6666.67,0,100
8991,0.00,0,0
8992,0.00,0,0
8993,6666.67,0,100
8994,6666.67,0,100
8995,6666.67,0,100
8996,6666.67,0,100
8997,0.00,0,0
8998,0.00,0,0
8999,0.00,0,0
9000,0.00,0,0
9001,0.00,0,0
9002,0.00,0,0
9003,0.00,0,0
9004,0.00,0,0
9005,0.00,0,0
9006,0.00,0,0
9007,0.00,0,0
9008,0.00,0,0
9009,0.00,0,0
9010,0.00,0,0
9011,0.00,0,0
9012,0.00,0,0
9013,0.00,0,0
9014,0.00,0,0
9015,0.00,0,0
9016,0.00,0,0
9017,0.00,0,0
9018,0.00,0,0
9019,0.00,0,0
9020,0.00,0,0
9021,0.00,0,0
9022,0.00,0,0
9023,0.00,0,0
9024,0.00,0,0
9025,0.00,0,0
9026,0.00,0,0
9027,0.00,0,0
9028,0.00,0,0
9029,0.00,0,0
9030,0.00,0,0
9031,0.00,0,0
9032,0.00,0,0
9033,0.00,0,0
9034,0.00,0,0
9035,0.00,0,0
9036,0.00,0,0
9037,0.00,0,0
9038,0.00,0,0
9039,0.00,0,0
9040,0.00,0,0
9041,3637.85,0.0546,54.5678
9042,6666.67,0.1,100
9043,6666.67,0.1,100
9044,6666.67,0.1,100
9045,6666.67,0.1,100
9046,6666.67,0.1,100
9047,6666.67,0.1,100
9048,6666.67,0.1,100
9049,6666.67,0.1,100
9050,6666.67,0.1,100
9051,6666.67,0.1,100
9052,6053.83,0.0908,90.8074
9053,6666.67,0.1,100
9054,6666.67,0.1,100
9055,6666.67,0.1,100
9056,6666.67,0.1,100
9057,5286.53,0.0793,79.298
9058,6416.12,0.0962,96.2419
9059,6666.67,0.1,100
9060,6666.67,0.1,100
9061,6666.67,0.1,100
9062,5126.42,0.0601,81.6872
9063,3830.17,0.0575,57.4525
9064,4051.66,0.0337,68.5227
9065,2243.69,0.0305,34.545
9066,2745.04,0.0071,51.7124
9067,219.45,0.0214,6.736
9068,2990.56,0.0695,47.9393
9069,6666.67,0,100
9070,6666.67,0,100
9071,6666.67,0,100
9072,6666.67,0,100
9073,6666.67,0,100
9074,6666.67,0,100
9075,0.00,0,0
9076,0.00,0,0
9077,0.00,0,0
9078,0.00,0,0
9079,0.00,0,0
9080,0.00,0,0
9081,0.00,0,0
9082,0.00,0,0
9083,0.00,0,0
9084,0.00,0,0
9085,0.00,0,0
9086,0.00,0,0
9087,0.00,0,0
9088,0.00,0,0
9089,0.00,0,0
9090,0.00,0,0
9091,0.00,0,0
9092,0.00,0,0
9093,0.00,0,0
9094,0.00,0,0
9095,0.00,0,0
9096,0.00,0,0
9097,0.00,0,0
9098,0.00,0,0
9099,0.00,0,0
9100,0.00,0,0
9101,0.00,0,0
9102,0.00,0,0
9103,0.00,0,0
9104,0.00,0,0
9105,0.00,0,0
9106,0.00,0,0
9107,0.00,0,0
9108,0.00,0,0
9109,0.00,0,0
9110,0.00,0,0
9111,0.00,0,0
9112,0.00,0,0
9113,0.00,0,0
9114,0.00,0,0
9115,0.00,0,0
9116,0.00,0,0
9117,0.00,0,0
9118,0.00,0,0
9119,0.00,0,0
9120,0.00,0,0
9121,0.00,0,0
9122,0.00,0,0
9123,0.00,0,0
9124,0.00,0,0
9125,0.00,0,0
9126,0.00,0,0
9127,0.00,0,0
9128,0.00,0,0
9129,0.00,0,0
9130,0.00,0,0
9131,0.00,0,0
9132,0.00,0,0
9133,0.00,0,0
9134,0.00,0,0
9135,0.00,0,0
9136,0.00,0,0
9137,0.00,0,0
9138,0.00,0,0
9139,0.00,0,0
9140,0.00,0,0
9141,0.00,0,0
9142,0.00,0,0
9143,0.00,0,0
9144,0.00,0,0
9145,0.00,0,0
9146,0.00,0,0
9147,0.00,0,0
9148,0.00,0,0
9149,0.00,0,0
9150,6666.67,0,100
9151,6666.67,0,100
9152,6666.67,0,100
9153,6666.67,0,100
9154,6666.67,0,100
9155,6666.67,0,100
9156,6666.67,0,100
9157,6666.67,0,100
9158,6666.67,0,100
9159,6666.67,0,100
9160,6666.67,0,100
9161,6666.67,0,100
9162,6666.67,0,100
9163,6666.67,0,100
9164,6666.67,0,100
9165,0.00,0,0
9166,2658.69,0,39.8803
9167,6666.67,0,100
9168,6666.67,0,100
9169,6666.67,0,100
9170,0.00,0,0
9171,0.00,0,0
9172,0.00,0,0
9173,0.00,0,0
9174,0.00,0,0
9175,0.00,0,0
9176,0.00,0,0
9177,0.00,0,0
9178,0.00,0,0
9179,0.00,0,0
9180,0.00,0,0
9181,0.00,0,0
9182,0.00,0,0
9183,0.00,0,0
9184,0.00,0,0
9185,0.00,0,0
9186,0.00,0,0
9187,0.00,0,0
9188,0.00,0,0
9189,209.14,0.0031,3.1371
9190,629.08,0.0094,9.4362
9191,1470.17,0.0221,22.0525
9192,1049.21,0.0157,15.7382
9193,1902.21,0.0285,28.5331
9194,2335.29,0.035,35.0293
9195,2765.92,0.0415,41.4888
9196,3185.14,0.0478,47.7771
9197,3602.44,0.054,54.0366
9198,4018.54,0.0603,60.2781
9199,4432.60,0.0665,66.4889
9200,4839.71,0.0726,72.5956
9201,5222.00,0.0783,78.3301
9202,5623.54,0.0844,84.3531
9203,6029.23,0.0904,90.4385
9204,6666.67,0.1,100
9205,6666.67,0.1,100
9206,6666.67,0.1,100
9207,6666.67,0.1,100
9208,6666.67,0.1,100
9209,6666.67,0.1,100
9210,6666.67,0.1,100
9211,6666.67,0.1,100
9212,6666.67,0.1,100
9213,6666.67,0.1,100
9214,6666.67,0.1,100
9215,6666.67,0.1,100
9216,6432.09,0.0965,96.4813
9217,6666.67,0.1,100
9218,6666.67,0.1,100
9219,6666.67,0.1,100
9220,3757.66,0.0564,56.3648
9221,4963.82,0.0745,74.4573
9222,1584.50,0.0238,23.7675
9223,2646.18,0.0397,39.6927
9224,6666.67,0.1,100
9225,6666.67,0.1,100
9226,6666.67,0.1,100
9227,928.64,0.0038,17.6734
9228,1150.97,0.0197,17.5713
9229,6111.15,0.1196,95.1545
9230,6666.67,0,100
9231,6666.67,0,100
9232,6666.67,0,100
9233,6247.25,0.0031,100
9234,4948.01,0.0012,76.6633
9235,2377.36,0.0045,44.5754
9236,0.00,0,0
9237,0.00,0,0
9238,0.00,0,0
9239,0.00,0,0
9240,0.00,0,0
9241,0.00,0,0
9242,0.00,0,0
9243,0.00,0,0
9244,0.00,0,0
9245,0.00,0,0
9246,0.00,0,0
9247,0.00,0,0
9248,0.00,0,0
9249,0.00,0,0
9250,0.00,0,0
9251,0.00,0,0
9252,0.00,0,0
9253,0.00,0,0
9254,0.00,0,0
9255,0.00,0,0
9256,0.00,0,0
9257,0.00,0,0
9258,0.00,0,0
9259,0.00,0,0
9260,0.00,0,0
9261,0.00,0,0
9262,0.00,0,0
9263,0.00,0,0
9264,0.00,0,0
9265,0.00,0,0
9266,0.00,0,0
9267,0.00,0,0
9268,0.00,0,0
9269,0.00,0,0
9270,0.00,0,0
9271,0.00,0,0
9272,0.00,0,0
9273,0.00,0,0
9274,0.00,0,0
9275,0.00,0,0
9276,0.00,0,0
9277,0.00,0,0
9278,0.00,0,0
9279,0.00,0,0
9280,0.00,0,0
9281,0.00,0,0
9282,0.00,0,0
9283,0.00,0,0
9284,0.00,0,0
9285,0.00,0,0
9286,0.00,0,0
9287,0.00,0,0
9288,0.00,0,0
9289,0.00,0,0
9290,0.00,0,0
9291,0.00,0,0
9292,0.00,0,0
9293,0.00,0,0
9294,0.00,0,0
9295,0.00,0,0
9296,0.00,0,0
9297,0.00,0,0
9298,0.00,0,0
9299,0.00,0,0
9300,0.00,0,0
9301,0.00,0,0
9302,0.00,0,0
9303,0.00,0,0
9304,0.00,0,0
9305,0.00,0,0
9306,6666.67,0,100
9307,6666.67,0,100
9308,6666.67,0,100
9309,6666.67,0,100
9310,6666.67,0,100
9311,6666.67,0,100
9312,6666.67,0,100
9313,6666.67,0,100
9314,6666.67,0,100
9315,6666.67,0,100
9316,6666.67,0,100
9317,6666.67,0,100
9318,6666.67,0,100
9319,6666.67,0,100
9320,6666.67,0,100
9321,6666.67,0,100
9322,6666.67,0,100
9323,6666.67,0,100
9324,2958.69,0,44.3803
9325,6666.67,0,100
9326,6666.67,0,100
9327,6666.67,0,100
9328,6666.67,0.1,100
9329,6666.67,0.1,100
9330,6666.67,0.1,100
9331,6666.67,0.1,100
9332,6666.67,0.1,100
9333,6666.67,0.1,100
9334,6666.67,0.1,100
9335,6666.67,0.1,100
9336,6666.67,0.1,100
9337,6666.67,0.1,100
9338,6666.67,0.1,100
9339,6666.67,0.1,100
9340,6666.67,0.1,100
9341,6666.67,0.1,100
9342,6666.67,0.1,100
9343,6666.67,0.1,100
9344,6666.67,0.1,100
9345,6666.67,0.1,100
9346,6666.67,0.1,100
9347,3326.12,0.0499,49.8919
9348,5321.02,0.0798,79.8154
9349,6666.67,0.1,100
9350,4496.21,0.0754,68.4391
9351,6666.67,0.1,100
9352,6666.67,0.1,100
9353,6666.67,0.1,100
9354,6169.83,0.1224,96.2737
9355,6152.22,0.1232,96.1417
9356,6666.67,0,100
9357,6087.19,0.0043,100
9358,5333.33,0.01,100
9359,5333.33,0.01,100
9360,5333.33,0.01,100
9361,2325.98,0.0044,43.6121
9362,4379.50,0.0082,82.1156
9363,0.00,0,0
9364,0.00,0,0
9365,0.00,0,0
9366,0.00,0,0
9367,0.00,0,0
9368,0.00,0,0
9369,0.00,0,0
9370,0.00,0,0
9371,0.00,0,0
9372,0.00,0,0
9373,0.00,0,0
9374,0.00,0,0
9375,0.00,0,0
9376,0.00,0,0
9377,0.00,0,0
9378,0.00,0,0
9379,0.00,0,0
9380,0.00,0,0
9381,0.00,0,0
9382,0.00,0,0
9383,0.00,0,0
9384,0.00,0,0
9385,0.00,0,0
9386,0.00,0,0
9387,0.00,0,0
9388,0.00,0,0
9389,0.00,0,0
9390,0.00,0,0
9391,0.00,0,0
9392,0.00,0,0
9393,0.00,0,0
9394,0.00,0,0
9395,0.00,0,0
9396,0.00,0,0
9397,0.00,0,0
9398,0.00,0,0
9399,0.00,0,0
9400,0.00,0,0
9401,0.00,0,0
9402,0.00,0,0
9403,0.00,0,0
9404,0.00,0,0
9405,0.00,0,0
9406,0.00,0,0
9407,0.00,0,0
9408,0.00,0,0
9409,0.00,0,0
9410,0.00,0,0
9411,0.00,0,0
9412,0.00,0,0
9413,0.00,0,0
9414,0.00,0,0
9415,0.00,0,0
9416,0.00,0,0
9417,0.00,0,0
9418,0.00,0,0
9419,0.00,0,0
9420,0.00,0,0
9421,0.00,0,0
9422,0.00,0,0
9423,0.00,0,0
9424,0.00,0,0
9425,2611.06,0,39.1659
9426,0.00,0,0
9427,0.00,0,0
9428,0.00,0,0
9429,0.00,0,0
9430,0.00,0,0
9431,0.00,0,0
9432,0.00,0,0
9433,0.00,0,0
9434,0.00,0,0
9435,0.00,0,0
9436,0.00,0,0
9437,5654.33,0,84.8149
9438,5338.39,0.01,100
9439,6666.67,0,100
9440,6666.67,0,100
9441,6666.67,0,100
9442,6666.67,0,100
9443,6666.67,0,100
9444,6666.67,0,100
9445,6666.67,0,100
9446,6666.67,0,100
9447,6666.67,0,100
9448,6666.67,0,100
9449,6666.67,0,100
9450,6666.67,0,100
9451,6666.67,0,100
9452,6666.67,0,100
9453,6597.46,0.0005,100
9454,6666.67,0,100
9455,6666.67,0,100
9456,2957.64,0.0055,55.4557
9457,0.00,0,0
9458,6666.67,0,100
9459,0.00,0,0
9460,3651.59,0,54.7739
9461,6666.67,0,100
9462,6666.67,0.1,100
9463,6666.67,0.1,100
9464,6666.67,0.1,100
9465,6666.67,0.1,100
9466,6666.67,0.1,100
9467,6666.67,0.1,100
9468,6666.67,0.1,100
9469,6666.67,0.1,100
9470,6666.67,0.1,100
9471,6666.67,0.1,100
9472,6666.67,0.1,100
9473,6666.67,0.1,100
9474,6666.67,0.1,100
9475,6666.67,0.1,100
9476,6666.67,0.1,100
9477,6666.67,0.1,100
9478,6666.67,0.1,100
9479,6666.67,0.1,100
9480,6666.67,0.1,100
9481,6666.67,0.1,100
9482,6666.67,0.1,100
9483,6666.67,0.1,100
9484,6666.67,0.1,100
9485,6666.67,0.1,100
9486,6666.67,0.1,100
9487,6666.67,0.1,100
9488,6528.85,0.1062,98.9664
9489,6615.31,0.1023,99.6148
9490,6142.15,0.1236,96.0662
9491,6633.90,0.1015,99.7543
9492,6658.11,0.1004,99.9359
9493,6666.67,0.1,100
9494,6666.67,0.1,100
9495,6666.67,0.1,100
9496,2225.40,0.0042,41.7263
9497,5246.43,0.0098,98.3705
9498,3952.41,0.0074,74.1076
9499,5333.33,0.01,100
9500,4662.89,0.0087,87.4293
9501,5333.33,0.01,100
9502,5333.33,0.01,100
9503,0.00,0,0
9504,0.00,0,0
9505,0.00,0,0
9506,0.00,0,0
9507,0.00,0,0
9508,0.00,0,0
9509,0.00,0,0
9510,0.00,0,0
9511,0.00,0,0
9512,0.00,0,0
9513,0.00,0,0
9514,0.00,0,0
9515,0.00,0,0
9516,0.00,0,0
9517,0.00,0,0
9518,0.00,0,0
9519,0.00,0,0
9520,0.00,0,0
9521,0.00,0,0
9522,0.00,0,0
9523,0.00,0,0
9524,0.00,0,0
9525,0.00,0,0
9526,0.00,0,0
9527,0.00,0,0
9528,0.00,0,0
9529,0.00,0,0
9530,0.00,0,0
9531,0.00,0,0
9532,0.00,0,0
9533,0.00,0,0
9534,0.00,0,0
9535,0.00,0,0
9536,0.00,0,0
9537,0.00,0,0
9538,0.00,0,0
9539,0.00,0,0
9540,0.00,0,0
9541,0.00,0,0
9542,0.00,0,0
9543,0.00,0,0
9544,0.00,0,0
9545,0.00,0,0
9546,0.00,0,0
9547,0.00,0,0
9548,0.00,0,0
9549,0.00,0,0
9550,0.00,0,0
9551,0.00,0,0
9552,0.00,0,0
9553,0.00,0,0
9554,0.00,0,0
9555,0.00,0,0
9556,0.00,0,0
9557,0.00,0,0
9558,0.00,0,0
9559,0.00,0,0
9560,0.00,0,0
9561,0.00,0,0
9562,0.00,0,0
9563,0.00,0,0
9564,0.00,0,0
9565,5243.23,0,78.6485
9566,6666.67,0,100
9567,0.00,0,0
9568,0.00,0,0
9569,0.00,0,0
9570,0.00,0,0
9571,0.00,0,0
9572,0.00,0,0
9573,0.00,0,0
9574,0.00,0,0
9575,0.00,0,0
9576,0.00,0,0
9577,0.00,0,0
9578,0.00,0,0
9579,0.00,0,0
9580,5333.33,0.01,100
9581,6666.67,0,100
9582,6666.67,0,100
9583,6666.67,0,100
9584,6666.67,0,100
9585,6666.67,0,100
9586,6666.67,0,100
9587,6666.67,0,100
9588,6666.67,0,100
9589,6666.67,0,100
9590,6666.67,0,100
9591,6666.67,0,100
9592,6666.67,0,100
9593,4930.64,0,73.9596
9594,6666.67,0,100
9595,0.00,0,0
9596,0.00,0,0
9597,5229.31,0,78.4397
9598,0.00,0,0
9599,0.00,0,0
9600,4191.84,0.0079,78.5969
9601,0.00,0,0
9602,0.00,0,0
9603,0.00,0,0
9604,5662.07,0,84.9311
9605,0.00,0,0
9606,6666.67,0.1,100
9607,6666.67,0.1,100
9608,6666.67,0.1,100
9609,6666.67,0.1,100
9610,6666.67,0.1,100
9611,6666.67,0.1,100
9612,6666.67,0.1,100
9613,6666.67,0.1,100
9614,6666.67,0.1,100
9615,6666.67,0.1,100
9616,6666.67,0.1,100
9617,6666.67,0.1,100
9618,6666.67,0.1,100
9619,6666.67,0.1,100
9620,6666.67,0.1,100
9621,6666.67,0.1,100
9622,6666.67,0.1,100
9623,6666.67,0.1,100
9624,6666.67,0.1,100
9625,6666.67,0.1,100
9626,6666.67,0.1,100
9627,6666.67,0.1,100
9628,6666.67,0.1,100
9629,6150.05,0.1232,96.1254
9630,6086.68,0.1261,95.6501
9631,6250.40,0.1187,96.878
9632,6107.94,0.1251,95.8096
9633,6204.51,0.1208,96.5338
9634,6233.30,0.1195,96.7497
9635,6262.95,0.1182,96.9721
9636,6290.28,0.1169,97.1771
9637,6309.96,0.1161,97.3247
9638,5333.33,0.01,100
9639,5333.33,0.01,100
9640,0.00,0,0
9641,0.00,0,0
9642,4251.67,0.008,79.7188
9643,5333.33,0.01,100
9644,1547.88,0.0029,29.0228
9645,0.00,0,0
9646,0.00,0,0
9647,0.00,0,0
9648,0.00,0,0
9649,0.00,0,0
9650,0.00,0,0
9651,0.00,0,0
9652,0.00,0,0
9653,0.00,0,0
9654,0.00,0,0
9655,0.00,0,0
9656,0.00,0,0
9657,0.00,0,0
9658,0.00,0,0
9659,0.00,0,0
9660,0.00,0,0
9661,0.00,0,0
9662,0.00,0,0
9663,0.00,0,0
9664,0.00,0,0
9665,0.00,0,0
9666,0.00,0,0
9667,0.00,0,0
9668,0.00,0,0
9669,0.00,0,0
9670,0.00,0,0
9671,0.00,0,0
9672,0.00,0,0
9673,0.00,0,0
9674,0.00,0,0
9675,0.00,0,0
9676,0.00,0,0
9677,0.00,0,0
9678,0.00,0,0
9679,0.00,0,0
9680,0.00,0,0
9681,0.00,0,0
9682,0.00,0,0
9683,0.00,0,0
9684,0.00,0,0
9685,0.00,0,0
9686,0.00,0,0
9687,0.00,0,0
9688,0.00,0,0
9689,0.00,0,0
9690,0.00,0,0
9691,0.00,0,0
9692,0.00,0,0
9693,0.00,0,0
9694,0.00,0,0
9695,0.00,0,0
9696,0.00,0,0
9697,0.00,0,0
9698,0.00,0,0
9699,0.00,0,0
9700,0.00,0,0
9701,0.00,0,0
9702,0.00,0,0
9703,0.00,0,0
9704,0.00,0,0
9705,0.00,0,0
9706,0.00,0,0
9707,0.00,0,0
9708,0.00,0,0
9709,0.00,0,0
9710,6666.67,0,100
9711,0.00,0,0
9712,0.00,0,0
9713,0.00,0,0
9714,0.00,0,0
9715,0.00,0,0
9716,0.00,0,0
9717,0.00,0,0
9718,0.00,0,0
9719,0.00,0,0
9720,0.00,0,0
9721,0.00,0,0
9722,1220.56,0,18.3084
9723,0.00,0,0
9724,0.00,0,0
9725,6666.67,0,100
9726,6666.67,0,100
9727,6666.67,0,100
9728,0.00,0,0
9729,6666.67,0,100
9730,0.00,0,0
9731,0.00,0,0
9732,6666.67,0,100
9733,4580.29,0,68.7044
9734,2483.66,0,37.2548
9735,0.00,0,0
9736,0.00,0,0
9737,0.00,0,0
9738,0.00,0,0
9739,0.00,0,0
9740,0.00,0,0
9741,0.00,0,0
9742,0.00,0,0
9743,0.00,0,0
9744,0.00,0,0
9745,6666.67,0,100
9746,0.00,0,0
9747,6666.67,0.1,100
9748,6666.67,0.1,100
9749,6666.67,0.1,100
9750,6666.67,0.1,100
9751,6666.67,0.1,100
9752,6666.67,0.1,100
9753,6666.67,0.1,100
9754,6666.67,0.1,100
9755,6666.67,0.1,100
9756,6666.67,0.1,100
9757,6587.06,0.1036,99.4029
9758,6323.67,0.1154,97.4275
9759,6337.17,0.1148,97.5288
9760,0.00,0,0
9761,0.00,0,0
9762,0.00,0,0
9763,0.00,0,0
9764,2698.94,0.0051,50.6051
9765,5333.33,0.01,100
9766,2270.59,0.0043,42.5736
9767,0.00,0,0
9768,0.00,0,0
9769,0.00,0,0
9770,0.00,0,0
9771,0.00,0,0
9772,0.00,0,0
9773,0.00,0,0
9774,0.00,0,0
9775,0.00,0,0
9776,0.00,0,0
9777,0.00,0,0
9778,0.00,0,0
9779,0.00,0,0
9780,0.00,0,0
9781,0.00,0,0
9782,0.00,0,0
9783,0.00,0,0
9784,0.00,0,0
9785,0.00,0,0
9786,0.00,0,0
9787,0.00,0,0
9788,0.00,0,0
9789,0.00,0,0
9790,0.00,0,0
9791,0.00,0,0
9792,0.00,0,0
9793,0.00,0,0
9794,0.00,0,0
9795,0.00,0,0
9796,0.00,0,0
9797,0.00,0,0
9798,0.00,0,0
9799,0.00,0,0
9800,0.00,0,0
9801,0.00,0,0
9802,0.00,0,0
9803,0.00,0,0
9804,0.00,0,0
9805,0.00,0,0
9806,0.00,0,0
9807,0.00,0,0
9808,0.00,0,0
9809,0.00,0,0
9810,0.00,0,0
9811,0.00,0,0
9812,0.00,0,0
